config_id,label,group,case_id,difficulty,h,a,n_checks,call_arguments,called_tools,error_type,n_configs,n_configs_expected,missing_config_ids
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_016,medium,1,1.0,1,"[{""keyword"": ""tax""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_017,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_018,medium,1,1.0,1,"[{""keyword"": ""unknown""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_019,medium,1,1.0,1,"[{""keyword"": ""arbitrage""}, {""keyword"": ""price""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_020,hard,1,1.0,2,"[{""keyword"": ""nominee"", ""industry"": ""securities""}, {""keyword"": ""third-party"", ""industry"": ""securities""}, {""keyword"": ""borrowed"", ""industry"": ""securities""}, {""keyword"": ""proxy"", ""industry"": ""securities""}, {""keyword"": ""account"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_021,hard,1,1.0,2,"[{""keyword"": ""concentrated"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""information""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_024,hard,1,0.5,2,"[{""keyword"": ""corporate"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_025,hard,1,1.0,2,"[{""keyword"": ""cash"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""late night""}, {""keyword"": ""cash""}, {""keyword"": ""dormancy""}, {}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_003,hard,1,1.0,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_004,medium,1,1.0,1,"[{""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_005,medium,0,0.0,1,[],[],no_call,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_006,medium,1,1.0,1,"[{""keyword"": ""dormancy""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_007,hard,1,0.0,2,"[{""keyword"": ""structuring"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_008,medium,1,1.0,1,"[{""keyword"": ""corporate"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""ATM"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_010,medium,1,1.0,1,"[{""keyword"": ""gambling"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_011,medium,1,1.0,1,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_012,hard,1,1.0,2,"[{""keyword"": ""balance certificate"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""structuring"", ""industry"": ""banking""}, {""keyword"": ""layering"", ""industry"": ""banking""}, {""keyword"": ""dormancy"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_014,medium,1,1.0,1,"[{""keyword"": ""prepaid card""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_015,medium,1,1.0,1,"[{""keyword"": ""minor""}, {""keyword"": ""elderly""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_016,medium,1,1.0,1,"[{""keyword"": ""tax evasion""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_017,hard,1,1.0,2,"[{""keyword"": ""internet banking"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_018,medium,1,0.0,1,"[{""keyword"": ""unknown source""}, {""keyword"": ""source""}, {""keyword"": ""anonymous""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_019,medium,1,0.0,1,"[{""keyword"": ""price arbitrage""}, {""keyword"": ""arbitrage""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_020,hard,1,0.5,2,"[{""keyword"": ""securities"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_021,hard,1,0.5,2,"[{""keyword"": ""securities"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""customer information refusal""}, {""keyword"": ""dormancy""}, {""keyword"": ""identity""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_024,hard,1,0.5,2,"[{""keyword"": ""corporate"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_fiu_025,hard,1,1.0,2,"[{""keyword"": ""cash"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""late night large transaction""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_003,hard,1,1.0,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_004,medium,1,1.0,1,"[{""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_005,medium,1,0.0,1,"[{""keyword"": ""nominee"", ""industry"": ""banking""}, {""keyword"": ""proxy"", ""industry"": ""banking""}, {""keyword"": ""타인명"", ""industry"": ""banking""}, {""keyword"": """", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_006,medium,1,1.0,1,"[{""keyword"": ""dormancy""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_007,hard,1,1.0,2,"[{""keyword"": ""structuring"", ""industry"": ""securities""}, {""keyword"": ""split"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_008,medium,1,0.0,1,"[{""keyword"": ""corporate personal"", ""industry"": ""banking""}, {""keyword"": """", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""ATM""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_010,medium,1,1.0,1,"[{""keyword"": ""gambling"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_011,medium,1,1.0,1,"[{""keyword"": ""balance certificate"", ""industry"": """"}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_012,hard,1,1.0,2,"[{""keyword"": ""balance certificate"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""paper company""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_014,medium,1,1.0,1,"[{""keyword"": ""prepaid card""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_015,medium,1,1.0,1,"[{""keyword"": ""proxy""}, {""keyword"": ""nominee""}, {""keyword"": ""guardian""}, {""keyword"": ""proxy account""}, {""keyword"": ""nominee account""}, {""keyword"": ""elderly""}, {""keyword"": ""minor""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_016,medium,1,1.0,1,"[{""keyword"": ""tax evasion"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_017,hard,1,1.0,2,"[{""keyword"": ""internet banking"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_018,medium,1,0.0,1,"[{""keyword"": ""anonymous""}, {""keyword"": ""anonymous sender""}, {""keyword"": ""unknown sender""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_019,medium,1,0.0,1,"[{""keyword"": ""arbitrage"", ""industry"": ""banking""}, {""keyword"": """", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_020,hard,1,0.5,2,"[{""keyword"": ""securities"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_021,hard,1,0.5,2,"[{""keyword"": ""front-running"", ""industry"": ""securities""}, {""keyword"": ""pump and dump"", ""industry"": ""securities""}, {""keyword"": """", ""industry"": ""securities""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""account opening"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""customer due diligence""}, {""keyword"": ""identity""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_024,hard,1,0.5,2,"[{""keyword"": ""corporate representative"", ""industry"": ""banking""}, {""keyword"": ""corporate"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_fiu_025,hard,1,1.0,2,"[{""keyword"": ""cash"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""late night""}, {""keyword"": ""night""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_003,hard,1,1.0,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_004,medium,1,1.0,1,"[{""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_005,medium,1,0.0,1,"[{""keyword"": ""third party""}, {""keyword"": ""proxy""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_006,medium,1,1.0,1,"[{""keyword"": ""dormancy""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_007,hard,1,0.5,2,"[{""keyword"": ""structuring"", ""industry"": ""securities""}, {""keyword"": ""structuring""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_008,medium,1,1.0,1,"[{""keyword"": ""corporate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""atm""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_010,medium,1,1.0,1,"[{""keyword"": ""gambling""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_011,medium,1,1.0,1,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_012,hard,1,1.0,2,"[{""industry"": ""securities"", ""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""paper company""}, {""keyword"": ""shell company""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_014,medium,1,1.0,1,"[{""keyword"": ""prepaid card""}, {""keyword"": ""gift card""}, {""keyword"": ""refund""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_015,medium,1,0.0,1,"[{""keyword"": ""nominee""}, {""keyword"": ""third party""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_016,medium,1,1.0,1,"[{""keyword"": ""tax""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_017,hard,1,0.5,2,"[{""industry"": ""banking"", ""keyword"": ""non-face-to-face""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_018,medium,1,1.0,1,"[{""keyword"": ""unknown""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_019,medium,1,1.0,1,"[{""keyword"": ""arbitrage""}, {""keyword"": ""price""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_020,hard,1,0.5,2,"[{""industry"": ""securities"", ""keyword"": ""nominee""}, {""industry"": ""securities"", ""keyword"": ""third party""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_021,hard,1,0.5,2,"[{""industry"": ""securities"", ""keyword"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""customer information""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_024,hard,1,0.5,2,"[{""industry"": ""banking"", ""keyword"": ""corporate""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-27b,Qwen3.6-27B,General-Purpose,st_fiu_025,hard,1,1.0,2,"[{""industry"": ""banking"", ""keyword"": ""cash""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""night""}, {""keyword"": ""bulk""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_003,hard,1,1.0,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_004,medium,1,1.0,1,"[{""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_005,medium,1,0.0,1,"[{""keyword"": ""third-party""}, {""keyword"": ""account""}, {""keyword"": ""borrowed names""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_006,medium,1,1.0,1,"[{""keyword"": ""dormancy""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_007,hard,1,0.5,2,"[{""keyword"": ""structuring"", ""industry"": ""securities""}, {""keyword"": ""structuring"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_008,medium,1,1.0,1,"[{""keyword"": ""corporate"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""ATM"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_010,medium,1,1.0,1,"[{""keyword"": ""gambling""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_011,medium,1,1.0,1,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_012,hard,1,1.0,2,"[{""keyword"": ""balance certificate"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""paper company""}, {""keyword"": ""shell company""}, {""keyword"": ""nominee""}, {""keyword"": ""front""}, {""keyword"": ""dummy""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_014,medium,1,1.0,1,"[{""keyword"": ""prepaid""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_015,medium,1,1.0,1,"[{""keyword"": ""third-party""}, {""keyword"": ""minor""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_016,medium,1,1.0,1,"[{""keyword"": ""tax"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_017,hard,1,1.0,2,"[{""keyword"": ""internet banking"", ""industry"": ""banking""}, {""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_018,medium,1,0.0,1,"[{""keyword"": ""unknown source""}, {""keyword"": ""anonymous""}, {""keyword"": ""unidentified""}, {""keyword"": ""source""}, {""keyword"": ""dormancy""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_019,medium,1,1.0,1,"[{""keyword"": ""exchange""}, {""keyword"": ""price""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_020,hard,1,0.5,2,"[{""keyword"": ""nominee"", ""industry"": ""securities""}, {""keyword"": ""third-party"", ""industry"": ""securities""}, {""keyword"": ""transfer"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_021,hard,1,1.0,2,"[{""keyword"": ""concentrated"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""customer information""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_024,hard,1,0.5,2,"[{""industry"": ""banking"", ""keyword"": ""corporate""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_fiu_025,hard,1,1.0,2,"[{""keyword"": ""cash"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""심야 시간대 대량거래""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_003,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_004,medium,1,1.0,1,"[{""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_005,medium,0,0.0,1,[],"[""get_aml_glossary""]",wrong_tool,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_006,medium,1,0.0,1,"[{""keyword"": ""FIU reference types""}]","[""get_aml_glossary"", ""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_007,hard,1,0.5,2,"[{""keyword"": ""분할 거래"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
